#crosssection1 uncertainty1 Q21 XXXX1 x1 z1 pt1 crosssection2 uncertainty2 Q22 XXXX2 x2 z2 pt2 crosssection3 uncertainty3 Q23 XXXX3 x3 z3 pt3  
8.091209 2.335731 5.179229 2.808633 0.011390 0.491737 1.075089 1148.277378 27.825276 5.833778 2.851718 0.014065 0.534680 0.764633 2850.802556 43.842938 5.235249 3.325103 0.016856 0.531219 0.803112 
-999.000000 -999.000000 -999.000000 1.984110 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.512740 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.388334 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.321427 -999.000000 -999.000000 -999.000000 1856.482901 241.693487 4.740619 3.953450 0.015562 0.878394 0.132813 
-999.000000 -999.000000 -999.000000 2.371122 -999.000000 -999.000000 -999.000000 912.508544 119.818242 5.900525 2.445610 0.012195 0.870929 0.357202 3492.705118 234.415019 4.939795 3.873623 0.017320 0.864345 0.346079 
-999.000000 -999.000000 -999.000000 2.568213 -999.000000 -999.000000 -999.000000 121.368132 12.793324 5.743189 2.610792 0.013497 0.865712 0.816769 319.602746 20.760429 5.179749 3.696387 0.017194 0.865718 0.797260 
-999.000000 -999.000000 -999.000000 3.356955 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.123513 -999.000000 -999.000000 -999.000000 31994.960258 2763.943594 8.558288 2.799465 0.036802 0.015871 0.032979 
-999.000000 -999.000000 -999.000000 3.728799 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.049516 -999.000000 -999.000000 -999.000000 168490.872799 3661.979856 8.559173 2.820772 0.036831 0.012136 0.133334 
-999.000000 -999.000000 -999.000000 4.683114 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.183070 -999.000000 -999.000000 -999.000000 111146.671641 2103.105185 8.541496 2.811459 0.036604 0.013401 0.313353 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.397711 -999.000000 -999.000000 -999.000000 2084.106686 84.313932 8.602523 2.794050 0.036316 0.017057 0.633119 
-999.000000 -999.000000 -999.000000 3.196345 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.468830 -999.000000 -999.000000 -999.000000 19817.773891 2175.283286 8.593223 2.871017 0.036634 0.035388 0.033380 
-999.000000 -999.000000 -999.000000 3.245720 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.819722 -999.000000 -999.000000 -999.000000 72187.634213 2396.951052 8.555455 2.759831 0.036654 0.035870 0.134861 
-999.000000 -999.000000 -999.000000 3.831205 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.843270 -999.000000 -999.000000 -999.000000 65382.735949 1613.036921 8.547013 2.675798 0.036852 0.036045 0.324220 
-999.000000 -999.000000 -999.000000 4.916442 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.027594 -999.000000 -999.000000 -999.000000 2053.407897 83.690658 8.582307 2.614277 0.036957 0.036893 0.689684 
-999.000000 -999.000000 -999.000000 3.076911 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.419852 -999.000000 -999.000000 -999.000000 7759.971704 962.506031 8.341460 3.019635 0.036383 0.067716 0.033142 
-999.000000 -999.000000 -999.000000 3.022964 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.897696 -999.000000 -999.000000 -999.000000 33626.544052 1156.788282 8.567577 2.832050 0.036695 0.070312 0.135058 
-999.000000 -999.000000 -999.000000 3.336043 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.802759 -999.000000 -999.000000 -999.000000 35616.280386 841.825440 8.539058 2.747441 0.036810 0.072336 0.330598 
-999.000000 -999.000000 -999.000000 3.952824 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.880523 -999.000000 -999.000000 -999.000000 1328.575375 47.601153 8.506546 2.664575 0.036446 0.072009 0.707630 
-999.000000 -999.000000 -999.000000 2.766830 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.896608 -999.000000 -999.000000 -999.000000 1432.610161 168.834727 8.461660 3.387041 0.037092 0.187091 0.035699 
-999.000000 -999.000000 -999.000000 2.765192 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.874117 -999.000000 -999.000000 -999.000000 5219.741651 186.063695 8.524632 3.218678 0.036870 0.182199 0.139048 
-999.000000 -999.000000 -999.000000 2.931119 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.805586 -999.000000 -999.000000 -999.000000 7905.885702 161.918848 8.539711 2.975437 0.036815 0.192866 0.342409 
-999.000000 -999.000000 -999.000000 3.265588 -999.000000 -999.000000 -999.000000 19.897363 2.378190 8.735517 2.856070 0.035809 0.271147 0.709760 450.817404 11.320069 8.574688 2.817809 0.037060 0.210613 0.738245 
-999.000000 -999.000000 -999.000000 2.387055 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.493551 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 4.174230 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.464376 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.602309 -999.000000 -999.000000 -999.000000 387.998585 43.932189 8.545815 3.930627 0.036863 0.504763 0.144481 
-999.000000 -999.000000 -999.000000 2.517022 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.648417 -999.000000 -999.000000 -999.000000 731.228103 42.646089 8.487255 3.618899 0.036584 0.525765 0.355399 
-999.000000 -999.000000 -999.000000 2.808633 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.851718 -999.000000 -999.000000 -999.000000 73.975554 3.971216 8.521788 3.325103 0.037345 0.528216 0.776301 
-999.000000 -999.000000 -999.000000 1.984110 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.512740 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.388334 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.321427 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.953450 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.371122 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.445610 -999.000000 -999.000000 -999.000000 79.589453 19.897363 8.615644 3.873623 0.038609 0.847033 0.377596 
-999.000000 -999.000000 -999.000000 2.568213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.610792 -999.000000 -999.000000 -999.000000 11.085674 2.174080 8.143545 3.696387 0.035823 0.864915 0.688398 
-999.000000 -999.000000 -999.000000 3.356955 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.123513 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.799465 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.728799 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.049516 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.820772 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 4.683114 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.183070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.811459 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.397711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.794050 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.196345 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.468830 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.871017 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.245720 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.819722 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.759831 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.831205 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.843270 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.675798 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 4.916442 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.027594 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.614277 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.076911 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.419852 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.019635 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.022964 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.897696 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.832050 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.336043 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.802759 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.747441 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.952824 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.880523 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.664575 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.766830 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.896608 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.387041 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.765192 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.874117 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.218678 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.931119 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.805586 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.975437 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.265588 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.856070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.817809 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.387055 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.493551 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 4.174230 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.464376 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.602309 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.930627 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.517022 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.648417 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.618899 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.808633 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.851718 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.325103 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 1.984110 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.512740 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.388334 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.321427 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.953450 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.371122 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.445610 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.873623 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.568213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.610792 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.696387 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.356955 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.123513 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.799465 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.728799 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.049516 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.820772 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 4.683114 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.183070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.811459 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.397711 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.794050 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.196345 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.468830 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.871017 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.245720 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.819722 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.759831 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.831205 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.843270 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.675798 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 4.916442 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.027594 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.614277 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.076911 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.419852 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.019635 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.022964 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.897696 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.832050 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.336043 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.802759 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.747441 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.952824 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.880523 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.664575 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.766830 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.896608 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.387041 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.765192 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.874117 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.218678 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.931119 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.805586 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.975437 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 3.265588 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.856070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.817809 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.387055 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.493551 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 4.174230 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.464376 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.602309 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.930627 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.517022 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.648417 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.618899 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.808633 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.851718 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.325103 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 1.984110 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.512740 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.388334 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.321427 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.953450 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.371122 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.445610 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.873623 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 2.568213 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 2.610792 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 3.696387 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 22.851017 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 26.238070 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.174881 -999.000000 -999.000000 -999.000000 
-999.000000 -999.000000 -999.000000 25.034527 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 25.020339 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 24.199429 -999.000000 -999.000000 -999.000000 
